SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-10 03:00:00,TS,34.7,-45.3, , , ,main,1479,1477,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34.7,-45.3,HU,70, , , , , , , , , , , ,10,65
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-10 06:00:00,TS,34.9,-44.7, , , ,main,1482,1480,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34.9,-44.7,HU,70, , , , , , , , , , , ,10,70
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-10 09:00:00,TS,35.1,-44.1, , , ,main,1487,1487,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.1,-44.1,HU,70, , , , , , , , , , , ,9,70
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-10 12:00:00,TS,35.2,-43.6, , , ,main,1499,1498,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.2,-43.6,HU,70, , , , , , , , , , , ,9,70
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-10 15:00:00,TS,35.3,-43.0, , , ,main,1516,1507,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.3,-43.0,HU,70, , , , , , , , , , , ,9,70
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-10 18:00:00,TS,35.5,-42.5, , , ,main,1521,1521,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.5,-42.5,HU,70, , , , , , , , , , , ,10,70
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-10 21:00:00,TS,35.7,-41.9, , , ,main,1532,1528,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.7,-41.9,HU,70, , , , , , , , , , , ,10,65
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-11 00:00:00,TS,35.9,-41.4, , , ,main,1540,1536,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.9,-41.4,HU,70, , , , , , , , , , , ,10,65
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-11 03:00:00,TS,36.1,-40.9, , , ,main,1549,1549,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.1,-40.9,HU,70, , , , , , , , , , , ,10,65
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-11 06:00:00,TS,36.3,-40.3, , , ,main,1564,1561,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.3,-40.3,HU,70, , , , , , , , , , , ,9,65
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-11 09:00:00,TS,36.5,-39.8, , , ,main,1576,1573,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.5,-39.8,HU,70, , , , , , , , , , , ,11,70
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-11 12:00:00,TS,36.7,-39.0, , , ,main,1606,1606,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.7,-39.0,HU,70,985, , , , , , , , , , ,20,80
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-11 15:00:00,TS,36.9,-37.4, , , ,main,1688,1688,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.9,-37.4,HU,70, , , , , , , , , , , ,29,85
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-11 18:00:00,TS,37.0,-35.4, , , ,main,1808,1808,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.0,-35.4,HU,70, , , , , , , , , , , ,31,85
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-11 21:00:00,TS,37.2,-33.5, , , ,main,1843,1731,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.2,-33.5,HU,70, , , , , , , , , , , ,29,80
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-12 00:00:00,TS,37.4,-31.8, , , ,main,1724,1641,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.4,-31.8,HU,70, , , , , , , , , , , ,24,80
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-12 03:00:00,TS,37.6,-30.5, , , ,main,1641,1563,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.6,-30.5,HU,68, , , , , , , , , , , ,21,80
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-12 06:00:00,TS,37.7,-29.2, , , ,main,1556,1457,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.7,-29.2,HU,65, , , , , , , , , , , ,24,85
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-12 09:00:00,TS,37.8,-27.5, , , ,main,1451,1359,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.8,-27.5,HU,63, , , , , , , , , , , ,29,85
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-12 12:00:00,TS,38.0,-25.6, , , ,main,1354,1232,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.0,-25.6,TS,60, , , , , , , , , , , ,31,85
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-12 15:00:00,TS,38.2,-23.6, , , ,main,1224,1047,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.2,-23.6,TS,55, , , , , , , , , , , ,33,80
1861277N15320,1861,26,NA,NA,UNNAMED,1861-10-12 18:00:00,TS,38.5,-21.5, , , ,main,1038, ,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.5,-21.5,TS,50, , , , , , , , , , , ,33,80
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-06 00:00:00,TS,20.0,-46.0,60, ,hurdat_atl,main,1802,1802,O______________,hurdat_atl,AL061861,20.0,-46.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-06 03:00:00,TS,20.5,-46.5, , , ,main,1832,1832,P______________, ,AL061861,20.5,-46.5, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-06 06:00:00,TS,21.0,-47.0,60, ,hurdat_atl,main,1860,1860,O______________,hurdat_atl,AL061861,21.0,-47.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-06 09:00:00,TS,21.5,-47.5, , , ,main,1879,1869,P______________, ,AL061861,21.5,-47.5, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-06 12:00:00,TS,22.0,-48.0,60, ,hurdat_atl,main,1875,1838,O______________,hurdat_atl,AL061861,22.0,-48.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-06 15:00:00,TS,22.5,-48.5, , , ,main,1838,1800,P______________, ,AL061861,22.5,-48.5, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-06 18:00:00,TS,23.0,-49.0,60, ,hurdat_atl,main,1800,1764,O______________,hurdat_atl,AL061861,23.0,-49.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-06 21:00:00,TS,23.5,-49.5, , , ,main,1764,1732,P______________, ,AL061861,23.5,-49.5, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-07 00:00:00,TS,24.0,-50.0,60, ,hurdat_atl,main,1732,1703,O______________,hurdat_atl,AL061861,24.0,-50.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,320
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-07 03:00:00,TS,24.5,-50.5, , , ,main,1703,1677,P______________, ,AL061861,24.5,-50.5, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,320
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-07 06:00:00,TS,25.0,-51.0,60, ,hurdat_atl,main,1677,1649,O______________,hurdat_atl,AL061861,25.0,-51.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,315
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-07 09:00:00,TS,25.5,-51.5, , , ,main,1654,1635,P______________, ,AL061861,25.5,-51.5, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,320
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-07 12:00:00,TS,26.0,-52.0,60, ,hurdat_atl,main,1635,1625,O______________,hurdat_atl,AL061861,26.0,-52.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,325
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-07 15:00:00,TS,26.6,-52.4, , , ,main,1634,1626,P______________, ,AL061861,26.6,-52.4, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,330
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-07 18:00:00,TS,27.2,-52.8,60, ,hurdat_atl,main,1637,1635,O______________,hurdat_atl,AL061861,27.2,-52.8, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,335
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-07 21:00:00,TS,27.8,-53.1, , , ,main,1652,1651,P______________, ,AL061861,27.8,-53.1, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,340
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-08 00:00:00,TS,28.5,-53.4,60, ,hurdat_atl,main,1677,1677,O______________,hurdat_atl,AL061861,28.5,-53.4, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,340
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-08 03:00:00,TS,29.2,-53.6, , , ,main,1713,1713,P______________, ,AL061861,29.2,-53.6, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,345
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-08 06:00:00,TS,30.0,-53.8,60, ,hurdat_atl,main,1761,1707,O______________,hurdat_atl,AL061861,30.0,-53.8, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,350
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-08 09:00:00,TS,31.0,-54.0, , , ,main,1696,1602,P______________, ,AL061861,31.0,-54.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,355
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-08 12:00:00,TS,32.0,-54.0,60, ,hurdat_atl,main,1591,1491,O______________,hurdat_atl,AL061861,32.0,-54.0, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,0
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-08 15:00:00,TS,33.0,-53.9, , , ,main,1491,1400,P______________, ,AL061861,33.0,-53.9, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,10
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-08 18:00:00,TS,34.0,-53.6,60, ,hurdat_atl,main,1400,1312,O______________,hurdat_atl,AL061861,34.0,-53.6, ,TS,60, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,20
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-08 21:00:00,TS,34.8,-53.1, , , ,main,1312,1236,P______________, ,AL061861,34.8,-53.1, ,TS,55, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,35
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-09 00:00:00,TS,35.5,-52.4,50, ,hurdat_atl,main,1236,1173,O______________,hurdat_atl,AL061861,35.5,-52.4, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,35
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-09 03:00:00,TS,36.2,-51.9, , , ,main,1161,1101,P______________, ,AL061861,36.2,-51.9, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,35
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-09 06:00:00,TS,36.8,-51.3,50, ,hurdat_atl,main,1101,1042,O______________,hurdat_atl,AL061861,36.8,-51.3, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,35
1861279N20314,1861,27,NA,NA,UNNAMED,1861-10-09 09:00:00,TS,37.4,-50.7, , , ,main,1043,991,P______________, ,AL061861,37.4,-50.7, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,40
